news_date,prediction_date,news_count,predicted_urea_strategy,predicted_dap_strategy,predicted_mop_strategy,latency_sec,token_usage_total,token_usage,actual_urea_strategy,urea_strategy_match,actual_dap_strategy,dap_strategy_match,actual_mop_strategy,mop_strategy_match,urea_return_pct,urea_predicted_pnl,urea_actual_pnl,dap_return_pct,dap_predicted_pnl,dap_actual_pnl,mop_return_pct,mop_predicted_pnl,mop_actual_pnl,total_predicted_pnl,sum_predicted_pnl,total_actual_pnl,sum_actual_pnl
2024-10-13,2024-10-14,0,buy,volatility,buy,0.0,0,{},buy,True,volatility,True,buy,True,3.2022,0.03202170963364992,0.03202170963364992,-1.7936,0.0,0.0,4.8338,0.048338368580060465,0.048338368580060465,0.08036007821371038,0.08036007821371038,0.08036007821371038,0.08036007821371038
2024-10-14,2024-10-15,0,buy,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-10-15,2024-10-16,0,buy,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-10-16,2024-10-17,0,buy,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-10-17,2024-10-18,0,buy,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-10-18,2024-10-19,1,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-10-19,2024-10-20,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-10-20,2024-10-21,0,volatility,buy,volatility,0.0,0,{},buy,False,volatility,False,volatility,True,11.8854,0.0,0.11885353668156706,-1.235,-0.012349973908505896,0.0,0.597,0.0,0.0,-0.012349973908505896,-0.012349973908505896,0.11885353668156706,0.11885353668156706
2024-10-21,2024-10-22,1,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-10-22,2024-10-23,1,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-10-23,2024-10-24,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-10-24,2024-10-25,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-10-25,2024-10-26,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-10-26,2024-10-27,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-10-27,2024-10-28,0,volatility,buy,volatility,0.0,0,{},sell,False,buy,True,volatility,True,-4.5358,0.0,0.045358401880141064,5.7238,0.05723846424797463,0.05723846424797463,0.6753,0.0,0.0,0.05723846424797463,0.05723846424797463,0.1025968661281157,0.1025968661281157
2024-10-28,2024-10-29,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-10-29,2024-10-30,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-10-30,2024-10-31,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-10-31,2024-11-01,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-01,2024-11-02,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-02,2024-11-03,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-03,2024-11-04,0,volatility,buy,volatility,0.0,0,{},volatility,True,volatility,False,sell,False,1.4279,0.0,0.0,-0.0833,-0.0008329168748958393,0.0,-3.2724,0.0,0.03272357723577235,-0.0008329168748958393,-0.0008329168748958393,0.03272357723577235,0.03272357723577235
2024-11-04,2024-11-05,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-05,2024-11-06,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-06,2024-11-07,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-07,2024-11-08,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-08,2024-11-09,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-09,2024-11-10,2,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-10,2024-11-11,0,buy,buy,buy,0.0,0,{},buy,True,buy,True,volatility,False,12.1602,0.12160194174757288,0.12160194174757288,3.3344,0.0333444481493832,0.0333444481493832,0.7565,0.007564614414793169,0.0,0.16251100431174925,0.16251100431174925,0.15494638989695608,0.15494638989695608
2024-11-11,2024-11-12,1,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-12,2024-11-13,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-13,2024-11-14,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-14,2024-11-15,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-15,2024-11-16,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-16,2024-11-17,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-17,2024-11-18,0,volatility,buy,volatility,0.0,0,{},sell,False,volatility,False,sell,False,-9.4135,0.0,0.09413546851330878,1.0165,0.010164569215876273,0.0,-5.3806,0.0,0.05380604796663191,0.010164569215876273,0.010164569215876273,0.1479415164799407,0.1479415164799407
2024-11-18,2024-11-19,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-19,2024-11-20,1,sell,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-20,2024-11-21,0,sell,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-21,2024-11-22,2,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-22,2024-11-23,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-23,2024-11-24,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-24,2024-11-25,0,buy,buy,buy,0.0,0,{},sell,False,sell,False,volatility,False,-4.8256,-0.048256091734352746,0.048256091734352746,-7.5387,-0.07538731831975731,0.07538731831975731,0.9037,0.009036808463742663,0.0,-0.1146066015903674,-0.1146066015903674,0.12364341005411006,0.12364341005411006
2024-11-25,2024-11-26,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-26,2024-11-27,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-27,2024-11-28,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-28,2024-11-29,1,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-29,2024-11-30,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-11-30,2024-12-01,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-01,2024-12-02,0,sell,sell,sell,0.0,0,{},volatility,False,buy,False,sell,True,0.2761,-0.0027610441767069727,0.0,6.806,-0.06806011400932799,0.06806011400932799,-3.2765,0.032765399737876844,0.032765399737876844,-0.03805575844815812,-0.03805575844815812,0.10082551374720483,0.10082551374720483
2024-12-02,2024-12-03,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-03,2024-12-04,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-04,2024-12-05,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-05,2024-12-06,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-06,2024-12-07,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-07,2024-12-08,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-08,2024-12-09,0,sell,sell,sell,0.0,0,{},sell,True,volatility,False,sell,True,-8.1101,0.08110137672090112,0.08110137672090112,-1.116,0.011159631246967505,0.0,-2.2809,0.022809394760614277,0.022809394760614277,0.1150704027284829,0.1150704027284829,0.1039107714815154,0.1039107714815154
2024-12-09,2024-12-10,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-10,2024-12-11,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-11,2024-12-12,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-12,2024-12-13,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-13,2024-12-14,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-14,2024-12-15,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-15,2024-12-16,0,volatility,volatility,volatility,0.0,0,{},buy,False,buy,False,buy,False,2.6423,0.0,0.026423317897030785,4.3016,0.0,0.0430160287863921,2.8657,0.0,0.028657268315229967,0.0,0.0,0.09809661499865285,0.09809661499865285
2024-12-16,2024-12-17,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-17,2024-12-18,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-18,2024-12-19,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-19,2024-12-20,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-20,2024-12-21,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-21,2024-12-22,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-22,2024-12-23,0,volatility,volatility,volatility,0.0,0,{},volatility,True,sell,False,buy,False,-0.3715,0.0,0.0,-2.4306,0.0,0.024306100047044032,8.1105,0.0,0.08110536957986958,0.0,0.0,0.10541146962691361,0.10541146962691361
2024-12-23,2024-12-24,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-24,2024-12-25,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-25,2024-12-26,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-26,2024-12-27,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-27,2024-12-28,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-28,2024-12-29,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-29,2024-12-30,0,volatility,volatility,volatility,0.0,0,{},volatility,True,buy,False,volatility,True,-0.7192,0.0,0.0,2.3304,0.0,0.02330440372870468,-0.665,0.0,0.0,0.0,0.0,0.02330440372870468,0.02330440372870468
2024-12-30,2024-12-31,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2024-12-31,2025-01-01,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-01,2025-01-02,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-02,2025-01-03,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-03,2025-01-04,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-04,2025-01-05,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-05,2025-01-06,0,volatility,volatility,volatility,0.0,0,{},buy,False,volatility,True,volatility,True,3.1393,0.0,0.03139254091762811,1.5706,0.0,0.0,1.9038,0.0,0.0,0.0,0.0,0.03139254091762811,0.03139254091762811
2025-01-06,2025-01-07,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-07,2025-01-08,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-08,2025-01-09,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-09,2025-01-10,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-10,2025-01-11,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-11,2025-01-12,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-12,2025-01-13,0,volatility,volatility,volatility,0.0,0,{},volatility,True,buy,False,sell,False,-0.4943,0.0,0.0,3.9431,0.0,0.03943095716715628,-4.0033,0.0,0.04003284746458635,0.0,0.0,0.07946380463174263,0.07946380463174263
2025-01-13,2025-01-14,1,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-14,2025-01-15,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-15,2025-01-16,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-16,2025-01-17,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-17,2025-01-18,1,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-18,2025-01-19,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-19,2025-01-20,0,volatility,buy,volatility,0.0,0,{},buy,False,volatility,False,volatility,True,9.1765,0.0,0.09176470588235297,-1.2199,-0.012198750371913203,0.0,-0.2352,0.0,0.0,-0.012198750371913203,-0.012198750371913203,0.09176470588235297,0.09176470588235297
2025-01-20,2025-01-21,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-21,2025-01-22,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-22,2025-01-23,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-23,2025-01-24,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-24,2025-01-25,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-25,2025-01-26,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-26,2025-01-27,0,volatility,buy,volatility,0.0,0,{},volatility,True,sell,False,volatility,True,-0.7663,0.0,0.0,-2.2892,-0.02289156626506028,0.02289156626506028,1.4362,0.0,0.0,-0.02289156626506028,-0.02289156626506028,0.02289156626506028,0.02289156626506028
2025-01-27,2025-01-28,1,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-28,2025-01-29,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-29,2025-01-30,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-30,2025-01-31,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-01-31,2025-02-01,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-01,2025-02-02,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-02,2025-02-03,0,sell,sell,sell,0.0,0,{},sell,True,volatility,False,buy,False,-3.6438,0.036438223938223824,0.036438223938223824,-0.8169,0.008168927250308156,0.0,5.1775,-0.05177514792899407,0.05177514792899407,-0.00716799674046209,-0.00716799674046209,0.0882133718672179,0.0882133718672179
2025-02-03,2025-02-04,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-04,2025-02-05,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-05,2025-02-06,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-06,2025-02-07,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-07,2025-02-08,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-08,2025-02-09,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-09,2025-02-10,0,sell,sell,sell,0.0,0,{},volatility,False,sell,True,volatility,False,-1.1771,0.011770598547457989,0.0,-2.8594,0.028593628593628573,0.028593628593628573,-0.2411,0.0024110910186859735,0.0,0.042775318159772535,0.042775318159772535,0.028593628593628573,0.028593628593628573
2025-02-10,2025-02-11,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-11,2025-02-12,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-12,2025-02-13,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-13,2025-02-14,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-14,2025-02-15,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-15,2025-02-16,1,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-16,2025-02-17,0,buy,buy,buy,0.0,0,{},buy,True,buy,True,buy,True,8.1602,0.08160162189559039,0.08160162189559039,4.8312,0.04831227003679395,0.04831227003679395,2.2961,0.0229607250755286,0.0229607250755286,0.15287461700791294,0.15287461700791294,0.15287461700791294,0.15287461700791294
2025-02-17,2025-02-18,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-18,2025-02-19,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-19,2025-02-20,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-20,2025-02-21,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-21,2025-02-22,1,volatility,volatility,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-22,2025-02-23,0,volatility,volatility,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-23,2025-02-24,0,volatility,volatility,sell,0.0,0,{},buy,False,sell,False,volatility,False,2.0853,0.0,0.020852858481724468,-7.6301,0.0,0.07630093087135659,-1.0041,0.010041346721795574,0.0,0.010041346721795574,0.010041346721795574,0.09715378935308105,0.09715378935308105
2025-02-24,2025-02-25,0,volatility,volatility,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-25,2025-02-26,0,volatility,volatility,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-26,2025-02-27,0,volatility,volatility,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-27,2025-02-28,0,volatility,volatility,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-02-28,2025-03-01,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-01,2025-03-02,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-02,2025-03-03,0,volatility,volatility,volatility,0.0,0,{},sell,False,sell,False,sell,False,-13.0594,0.0,0.13059444571953172,-2.7259,0.0,0.027259210308937742,-3.7987,0.0,0.03798727128082746,0.0,0.0,0.19584092730929692,0.19584092730929692
2025-03-03,2025-03-04,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-04,2025-03-05,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-05,2025-03-06,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-06,2025-03-07,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-07,2025-03-08,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-08,2025-03-09,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-09,2025-03-10,0,volatility,volatility,volatility,0.0,0,{},buy,False,volatility,True,sell,False,4.0127,0.0,0.040126715945089764,0.9341,0.0,0.0,-4.9824,0.0,0.04982427124250566,0.0,0.0,0.08995098718759542,0.08995098718759542
2025-03-10,2025-03-11,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-11,2025-03-12,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-12,2025-03-13,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-13,2025-03-14,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-14,2025-03-15,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-15,2025-03-16,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-16,2025-03-17,0,volatility,volatility,volatility,0.0,0,{},volatility,True,buy,False,buy,False,0.736,0.0,0.0,2.524,0.0,0.025239777889954462,7.3107,0.0,0.07310704960835501,0.0,0.0,0.09834682749830947,0.09834682749830947
2025-03-17,2025-03-18,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-18,2025-03-19,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-19,2025-03-20,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-20,2025-03-21,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-21,2025-03-22,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-22,2025-03-23,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-23,2025-03-24,0,volatility,volatility,volatility,0.0,0,{},buy,False,volatility,True,buy,False,5.7949,0.0,0.057949105568153136,1.4771,0.0,0.0,7.8873,0.0,0.07887266828872685,0.0,0.0,0.13682177385688,0.13682177385688
2025-03-24,2025-03-25,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-25,2025-03-26,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-26,2025-03-27,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-27,2025-03-28,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-28,2025-03-29,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-29,2025-03-30,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-03-30,2025-03-31,0,volatility,volatility,volatility,0.0,0,{},volatility,True,buy,False,volatility,True,0.1667,0.0,0.0,2.5069,0.0,0.025068736859129803,1.8418,0.0,0.0,0.0,0.0,0.025068736859129803,0.025068736859129803
2025-03-31,2025-04-01,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-01,2025-04-02,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-02,2025-04-03,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-03,2025-04-04,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-04,2025-04-05,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-05,2025-04-06,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-06,2025-04-07,0,volatility,volatility,volatility,0.0,0,{},buy,False,volatility,True,buy,False,2.8531,0.0,0.02853067047075597,1.1833,0.0,0.0,4.9825,0.0,0.04982469090238051,0.0,0.0,0.07835536137313648,0.07835536137313648
2025-04-07,2025-04-08,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-08,2025-04-09,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-09,2025-04-10,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-10,2025-04-11,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-11,2025-04-12,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-12,2025-04-13,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-13,2025-04-14,0,volatility,volatility,volatility,0.0,0,{},volatility,True,sell,False,sell,False,-0.9478,0.0,0.0,-4.101,0.0,0.04101044752845773,-3.164,0.0,0.031640007031112694,0.0,0.0,0.07265045455957042,0.07265045455957042
2025-04-14,2025-04-15,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-15,2025-04-16,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-16,2025-04-17,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-17,2025-04-18,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-18,2025-04-19,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-19,2025-04-20,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-20,2025-04-21,0,volatility,volatility,volatility,0.0,0,{},sell,False,buy,False,sell,False,-4.224,0.0,0.04224037339556597,4.7805,0.0,0.04780487804878053,-5.5364,0.0,0.055363949900163356,0.0,0.0,0.14540920134450985,0.14540920134450985
2025-04-21,2025-04-22,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-22,2025-04-23,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-23,2025-04-24,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-24,2025-04-25,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-25,2025-04-26,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-26,2025-04-27,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-27,2025-04-28,0,volatility,volatility,volatility,0.0,0,{},volatility,True,sell,False,sell,False,-0.2193,0.0,0.0,-2.6381,0.0,0.02638112973308504,-4.7463,0.0,0.04746348962336666,0.0,0.0,0.0738446193564517,0.0738446193564517
2025-04-28,2025-04-29,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-29,2025-04-30,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-04-30,2025-05-01,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-05-01,2025-05-02,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-05-02,2025-05-03,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-05-03,2025-05-04,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-05-04,2025-05-05,0,volatility,volatility,volatility,0.0,0,{},buy,False,sell,False,buy,False,125.1526,0.0,1.2515262515262515,-3.0762,0.0,0.030761874402295164,2.5217,0.0,0.025216865039338288,0.0,0.0,1.3075049909678849,1.3075049909678849
2025-05-05,2025-05-06,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-05-06,2025-05-07,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-05-07,2025-05-08,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2025-05-08,2025-05-09,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
